Price(VND),Acreage,Area,Bedrooms,Floors,Parking,Address,District
17500000000.0,38,"3,8x45m",5,3.0,0,"Đường Võ Thành Trang, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
22000000000.0,455,39x12m,6,5.0,0,"Đường Tân Xuân, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
10500000000.0,68,4x18m,2,2.0,0,"Đường Võ Thành Trang, Phường Tân Sơn, Hồ Chí Minh",Phường Tân Sơn
24000000000.0,175,475x40m,10,3.0,0,"Đường Võ Thành Trang, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
18000000000.0,60,4x17m,5,5.0,1,"Đường Đồng Đen, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
12800000000.0,48,4x12m,3,3.0,0,"Đường Đồng Đen, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
6980000000.0,73,46x15m,4,3.0,0,"Đường Âu Cơ, Phường Phú Thọ, Hồ Chí Minh",Phường Phú Thọ
12000000000.0,129,4x32m,9,2.0,0,"Đường Âu Cơ, Phường Hòa Bình, Hồ Chí Minh",Phường Hòa Bình
14500000000.0,73,4x19m,4,3.0,1,"Đường Phan Huy Thực, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
10000000000.0,66,4x16m,5,5.0,0,"Đường Âu Cơ, Phường Phú Thọ, Hồ Chí Minh",Phường Phú Thọ
14000000000.0,79,4x20m,5,3.0,0,"Đường Phạm Phú Thứ, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
19900000000.0,63,7x9m,5,4.0,1,"Đường Nguyễn Giản Thanh, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
21000000000.0,98,8x11m,5,3.0,0,"Đường Tô Hiến Thành, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
18000000000.0,88,"6,2x15m",4,4.0,1,"Đường Nguyễn Thái Bình, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
6500000000.0,40,"3,5x13m",2,2.0,1,"Đường Thiên Phước, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
18800000000.0,75,4x19m,5,4.0,1,"Đường Bàu Cát, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
13800000000.0,79,4x20m,3,3.0,1,"Đường Phạm Phú Thứ, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
13200000000.0,70,4x17m,7,4.0,1,"Đường Võ Thành Trang, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
10600000000.0,36,"3,6x10m",6,5.0,1,"Đường Tô Hiến Thành, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
6000000000.0,40,7x6m,2,1.0,0,"Đường Tô Hiến Thành, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
21500000000.0,99,"8,1x11m",5,2.0,0,"Đường Tô Hiến Thành, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
3900000000.0,55,"3,6x15m",2,1.0,1,"Đường Ngô Gia Tự, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
8400000000.0,61,"3,5x15m",3,3.0,0,"Đường Tô Hiến Thành, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
5900000000.0,31,"4,6x6,6m",4,3.0,0,"Đường Âu Cơ, Phường Hòa Bình, Hồ Chí Minh",Phường Hòa Bình
9990000000.0,66,4x16m,5,3.0,0,"Đường Âu Cơ, Phường Hòa Bình, Hồ Chí Minh",Phường Hòa Bình
7700000000.0,40,4x12m,4,5.0,0,"Đường Nguyễn Thị Nhỏ, Phường Bình Thới, Hồ Chí Minh",Phường Bình Thới
16950000000.0,59,4x15m,5,6.0,1,"Đường Cách Mạng Tháng Tám, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
18800000000.0,84,4x19m,4,4.0,0,"Đường Bàu Cát, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
6900000000.0,55,5x11m,4,4.0,0,"Đường Đồng Đen, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
8800000000.0,19,"3,5x5,5m",3,2.0,0,"Đường Hồng Lạc, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
87000000000.0,140,"7,8x19m",33,5.0,0,"Đường Đỗ Quang Đẩu, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
8000000000.0,84,4x20m,3,2.0,1,"Đường Nguyễn Phúc Chu, Phường Tân Sơn, Hồ Chí Minh",Phường Tân Sơn
10500000000.0,93,"6,8x15m",4,4.0,1,"Đường Trần Văn Ơn, Phường Tây Thạnh, Hồ Chí Minh",Phường Tây Thạnh
7450000000.0,65,"3,9x16,5m",3,2.0,1,"Đường Lê Lợi, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
8500000000.0,60,4x15m,3,1.0,0,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
12900000000.0,92,4x22m,3,2.0,0,"Đường số 28, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
5680000000.0,35,"4,5x8m",3,2.0,0,"Đường Lý Thường Kiệt, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
4890000000.0,56,"4,6x12m",2,2.0,0,"Đường Lê Đức Thọ, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
4950000000.0,50,"4,5x12m",3,3.0,0,"Đường Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, Hồ Chí Minh",Phường Tân Thới Hiệp
72500000000.0,370,14x30m,1,1.0,0,"Đường Trần Quốc Hoàn, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
72000000000.0,160,9x19m,1,1.0,0,"Đường Số 41, Phường Khánh Hội, Hồ Chí Minh",Phường Khánh Hội
23000000000.0,100,4x26m,2,2.0,0,"Đường Cư Xá Bắc Hải, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
13000000000.0,40,"4,1x11m",2,2.0,0,"Đường Hồ Bá Kiện, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
6650000000.0,64,4x16m,2,2.0,0,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa, Hồ Chí Minh",Phường Bình Hưng Hòa
47500000000.0,752,14x58m,6,2.0,1,"Đường An Phú Đông 12, Phường An Phú Đông, Hồ Chí Minh",Phường An Phú Đông
13500000000.0,67,"4,5x16m",8,3.0,0,"Đường Cộng Hòa, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
4590000000.0,27,3x9m,3,3.0,0,"Đường Lê Văn Thọ, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
7700000000.0,56,4x14m,5,5.0,0,"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, Hồ Chí Minh",Phường Tân Thới Hiệp
6000000000.0,64,4x16m,3,3.0,0,"Đường Bình Long, Phường Bình Hưng Hòa, Hồ Chí Minh",Phường Bình Hưng Hòa
120000000000.0,392,"9,5x41m",8,5.0,1,"Đường Lý Thường Kiệt, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
101000000000.0,240,15x16m,6,3.0,1,"Đường Huỳnh Lan Khanh, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
9180000000.0,54,"4,2x14m",4,3.0,0,"Đường Trần Văn Quang, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
23900000000.0,124,5x25m,2,1.0,0,"Đường Bạch Đằng, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
5500000000.0,80,"4,5x18m",3,2.0,0,"Đường Tân Chánh Hiệp 25, Phường Trung Mỹ Tây, Hồ Chí Minh",Phường Trung Mỹ Tây
3180000000.0,21,3x6m,2,2.0,0,"Đường Dương Bá Trạc, Phường Chánh Hưng, Hồ Chí Minh",Phường Chánh Hưng
6000000000.0,64,4x16m,3,2.0,0,"Đường Phan Anh, Phường Phú Thạnh, Hồ Chí Minh",Phường Phú Thạnh
1600000000.0,10,"2,4x4,5m",2,2.0,0,"Đường Phạm Văn Chí, Phường Bình Tiên, Hồ Chí Minh",Phường Bình Tiên
7999999000.0,86,4x22m,5,3.0,0,"Đường Kinh Dương Vương, Phường Phú Lâm, Hồ Chí Minh",Phường Phú Lâm
9100000000.0,61,4x16m,4,5.0,1,"Đường Quang Trung, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
4350000000.0,56,4x14m,3,1.0,0,"Đường Liên Khu 5 - 6, Phường Bình Tân, Hồ Chí Minh",Phường Bình Tân
4700000000.0,56,4x14m,2,2.0,1,"Đường Thạnh Xuân 38, Phường Thới An, Hồ Chí Minh",Phường Thới An
2650000000.0,17,"2,6x7m",4,3.0,1,"Đường Số 12, Phường Bình Hưng Hòa, Hồ Chí Minh",Phường Bình Hưng Hòa
5850000000.0,21,3x7m,3,4.0,1,"Đường Nguyễn Văn Trỗi, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
2900000000.0,17,"4x4,5m",2,2.0,0,"Đường Lê Văn Quới, Phường Bình Hưng Hòa, Hồ Chí Minh",Phường Bình Hưng Hòa
2350000000.0,13,"2,7x4,8m",3,4.0,0,"Đường Lũy Bán Bích, Phường Tân Phú, Hồ Chí Minh",Phường Tân Phú
16499000000.0,80,4x20m,5,3.0,1,"Đường Thích Quảng Đức, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
5500000000.0,40,"3,5x8m",2,3.0,1,"Đường Nguyễn Văn Trỗi, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
8000000000.0,93,4x18m,7,3.0,0,"Đường Tạ Quang Bửu, Phường Chánh Hưng, Hồ Chí Minh",Phường Chánh Hưng
11500000000.0,80,4x20m,5,4.0,1,"Đường An Dương Vương, Phường Bình Phú, Hồ Chí Minh",Phường Bình Phú
24600000000.0,141,"9,5x15m",2,1.0,0,"Đường số 1, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
35000000000.0,110,11x10m,4,3.0,0,"Đường Số 39, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
4250000000.0,64,"4,3x15m",4,3.0,0,"Đường Lê Văn Lương, Xã Hiệp Phước, Hồ Chí Minh",Xã Hiệp Phước
1500000000.0,48,"3,3x15m",2,1.0,0,"Đường Lê Văn Lương, Xã Hiệp Phước, Hồ Chí Minh",Xã Hiệp Phước
5000000000.0,90,5x18m,3,2.0,1,"Đường Lý Thánh Tông, Phường Phú Thạnh, Hồ Chí Minh",Phường Phú Thạnh
5200000000.0,64,"4,3x12m",2,1.0,1,"Đường Vườn Lài, Phường Tân Sơn Nhì, Hồ Chí Minh",Phường Tân Sơn Nhì
2250000000.0,21,3x7m,1,1.0,0,"Đường Thạnh Lộc 27, Phường An Phú Đông, Hồ Chí Minh",Phường An Phú Đông
5100000000.0,85,5x17m,2,1.0,1,"Đường Thới An 11, Phường Thới An, Hồ Chí Minh",Phường Thới An
20000000000.0,153,5x30m,26,6.0,1,"Đường Trần Xuân Soạn, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
16000000000.0,100,5x20m,4,5.0,1,"Đường Phú Thuận, Phường Phú Thuận, Hồ Chí Minh",Phường Phú Thuận
4600000000.0,44,4x11m,3,2.0,1,"Đường Lê Đức Thọ, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
5500000000.0,60,"4,2x14,5m",2,2.0,0,"Đường Trần Xuân Soạn, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
14800000000.0,75,"3,5x22m",11,7.0,1,"Đường số 33, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
5100000000.0,106,"5,3x20m",2,2.0,0,"Đường Tên Lửa, Phường An Lạc, Hồ Chí Minh",Phường An Lạc
4900000000.0,48,4x12m,2,2.0,0,"Đường Đoàn Giỏi, Phường Tây Thạnh, Hồ Chí Minh",Phường Tây Thạnh
8600000000.0,139,6x21m,4,2.0,0,"Đường Nguyễn Thị Định, Phường Bình Trưng, Hồ Chí Minh",Phường Bình Trưng
3700000000.0,35,"4,1x9m",2,2.0,0,"Đường Âu Cơ, Phường Tân Phú, Hồ Chí Minh",Phường Tân Phú
5790000000.0,46,"3,51x13,09m",3,2.0,1,"Đường Phạm Văn Chiêu, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
11500000000.0,85,4x18m,5,4.0,0,"Đường Nguyễn Hữu Cảnh, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
11900000000.0,90,"6,5x14m",8,4.0,0,"Đường Xô Viết Nghệ Tĩnh, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
25000000000.0,442,11x40m,25,4.0,1,"Đường An Phú Đông 9, Phường An Phú Đông, Hồ Chí Minh",Phường An Phú Đông
10200000000.0,84,"6,2x14m",11,5.0,1,"Đường Vạn Kiếp, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
8500000000.0,70,4x16m,6,4.0,0,"Đường Nguyễn Kiệm, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
19900000000.0,50,"4,5x11m",6,5.0,1,"Đường Hoa Lan, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
9350000000.0,108,"5,65x19,5m",4,2.0,1,"Đường Nguyễn Thượng Hiền, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
24000000000.0,64,4x16m,4,4.0,1,"Đường Hoa Hồng, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
3900000000.0,48,4x12m,2,2.0,0,"Đường Số 4, Phường Hiệp Bình, Hồ Chí Minh",Phường Hiệp Bình
8800000000.0,80,4x20m,4,4.0,1,"Đường Phạm Văn Đồng, Phường Hiệp Bình, Hồ Chí Minh",Phường Hiệp Bình
26000000000.0,118,"4,68x27m",5,3.0,1,"Đường Lạc Long Quân, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
12900000000.0,98,7x14m,4,3.0,1,"Đường Số 8, Phường An Lạc, Hồ Chí Minh",Phường An Lạc
6900000000.0,35,4x9m,4,4.0,0,"Đường Số 15, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
9000000000.0,70,5x14m,2,1.0,0,"Đường D4, Phường Tân Thuận, Hồ Chí Minh",Phường Tân Thuận
64000000000.0,48,"8x6,3m",8,8.0,0,"Đường Nguyễn Bỉnh Khiêm, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
37000000000.0,104,"5,8x18m",5,4.0,0,"Đường Điện Biên Phủ, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
14800000000.0,78,"5,2x15m",4,4.0,0,"Đường Số 8, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
21000000000.0,278,14x20m,5,3.0,0,"Đường Số 1, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
73000000000.0,367,27x18m,30,7.0,1,"Đường Cách Mạng Tháng 8, Phường Nhiêu Lộc, Hồ Chí Minh",Phường Nhiêu Lộc
4500000000.0,84,"5,2x16m",3,1.0,0,"Đường Lê Đình Cẩn, Phường Tân Tạo, Hồ Chí Minh",Phường Tân Tạo
7600000000.0,48,4x12m,3,4.0,0,"Đường Hoàng Văn Hợp, Phường An Lạc, Hồ Chí Minh",Phường An Lạc
1500000000.0,120,5x24m,2,1.0,0,"Đường A1, Xã Tân Vĩnh Lộc, Hồ Chí Minh",Xã Tân Vĩnh Lộc
12980000000.0,110,6x21m,21,6.0,1,"Đường Lê Đình Thám, Phường Phú Thọ Hòa, Hồ Chí Minh",Phường Phú Thọ Hòa
5600000000.0,54,"4,2x12,5m",4,4.0,1,"Đường Mã Lò, Phường Bình Tân, Hồ Chí Minh",Phường Bình Tân
3650000000.0,30,"5x6,2m",2,3.0,1,"Đường Đỗ Tấn Phong, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
9100000000.0,82,"4,8x17m",5,5.0,1,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
15800000000.0,302,"12,3x25m",5,1.0,1,"Đường Trung Mỹ Tây 3, Phường Trung Mỹ Tây, Hồ Chí Minh",Phường Trung Mỹ Tây
68000000000.0,1074,42x28m,16,3.0,1,"Đường Đông Hưng Thuận 2, Phường Đông Hưng Thuận, Hồ Chí Minh",Phường Đông Hưng Thuận
25000000000.0,90,5x18m,8,5.0,1,"Đường Cù Lao, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
6200000000.0,60,4x15m,3,2.0,1,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
11700000000.0,171,"6,5x26m",3,1.0,1,"Đường Phan Văn Hớn, Phường Đông Hưng Thuận, Hồ Chí Minh",Phường Đông Hưng Thuận
2800000000.0,68,"5x13,5m",1,1.0,1,"Đường Trịnh Thị Đối, Xã Đông Thạnh, Hồ Chí Minh",Xã Đông Thạnh
3950000000.0,100,5x20m,3,1.0,1,"Đường Xuân Thới Sơn 19, Xã Xuân Thới Sơn, Hồ Chí Minh",Xã Xuân Thới Sơn
13000000000.0,65,"3,7x17m",6,4.0,1,"Đường Ung Văn Khiêm, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
7450000000.0,70,"4x16,5m",4,2.0,1,"Đường Lê Văn Thọ, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
13000000000.0,80,4x20m,14,6.0,1,"Đường Quang Trung, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
63000000000.0,190,"11,5x25m",8,7.0,1,"Đường Nguyễn Văn Nghi, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
25390000000.0,170,8x25m,3,1.0,1,"Đường Lê Văn Thọ, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
12990000000.0,77,4x20m,9,5.0,1,"Đường Nguyễn Kiệm, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
6500000000.0,41,"4,5x9m",4,3.0,0,"Đường Hưng Phú, Phường Chánh Hưng, Hồ Chí Minh",Phường Chánh Hưng
10300000000.0,62,4x16m,3,2.0,1,"Đường Trần Nguyên Hãn, Phường Phú Định, Hồ Chí Minh",Phường Phú Định
3100000000.0,36,4x9m,2,1.0,0,"Đường Liên khu 4 - 5, Phường Bình Tân, Hồ Chí Minh",Phường Bình Tân
4500000000.0,30,3x10m,2,1.0,0,"Đường Bùi Minh Trực, Phường Bình Đông, Hồ Chí Minh",Phường Bình Đông
7700000000.0,71,"4,4x16m",2,2.0,0,"Đường Âu Cơ, Phường Tân Phú, Hồ Chí Minh",Phường Tân Phú
8000000000.0,60,3x20m,3,2.0,0,"Đường Nơ Trang Long, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
29500000000.0,120,"4,5x26m",10,6.0,0,"Đường Điện Biên Phủ, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
26000000000.0,161,8x22m,30,6.0,0,"Đường Nơ Trang Long, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
7200000000.0,108,"4,5x23m",3,3.0,1,"Đường Tân Chánh Hiệp 17, Phường Trung Mỹ Tây, Hồ Chí Minh",Phường Trung Mỹ Tây
7800000000.0,80,4x20m,3,2.0,1,"Đường Tân Thới Nhất 2, Phường Đông Hưng Thuận, Hồ Chí Minh",Phường Đông Hưng Thuận
4350000000.0,82,6x15m,2,1.0,1,"Đường Tô Ký, Phường Trung Mỹ Tây, Hồ Chí Minh",Phường Trung Mỹ Tây
5900000000.0,70,"4,5x16m",2,2.0,1,"Đường Nguyễn Thị Búp, Phường Trung Mỹ Tây, Hồ Chí Minh",Phường Trung Mỹ Tây
22500000000.0,100,5x20m,4,4.0,1,"Đường Số 1, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
7600000000.0,116,4x26m,4,4.0,1,"Đường Lê Văn Khương, Phường Thới An, Hồ Chí Minh",Phường Thới An
6500000000.0,101,6x17m,4,2.0,0,"Đường Hiệp Thành 35, Phường Tân Thới Hiệp, Hồ Chí Minh",Phường Tân Thới Hiệp
5400000000.0,108,4x27m,4,2.0,1,"Đường Thới An 13, Phường Thới An, Hồ Chí Minh",Phường Thới An
6500000000.0,80,"5,5x16m",3,4.0,1,"Đường Thạnh Xuân 25, Phường Thới An, Hồ Chí Minh",Phường Thới An
14500000000.0,103,6x18m,4,3.0,1,"Đường Phan Văn Hớn, Phường Đông Hưng Thuận, Hồ Chí Minh",Phường Đông Hưng Thuận
5450000000.0,54,4x14m,2,1.0,0,"Đường Hương lộ 2, Phường Bình Trị Đông, Hồ Chí Minh",Phường Bình Trị Đông
21000000000.0,134,5x27m,7,3.0,0,"Đường Thích Quảng Đức, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
17500000000.0,107,"10x10,7m",4,4.0,1,"Đường Số 9, Phường Linh Xuân, Hồ Chí Minh",Phường Linh Xuân
5500000000.0,100,5x20m,3,1.0,1,"Đường DD4, Phường Trung Mỹ Tây, Hồ Chí Minh",Phường Trung Mỹ Tây
6500000000.0,72,4x18m,4,4.0,1,"Đường Lò Lu, Phường Long Phước, Hồ Chí Minh",Phường Long Phước
5800000000.0,85,"8,9x10m",2,1.0,1,"Đường Long Thuận, Phường Long Phước, Hồ Chí Minh",Phường Long Phước
8200000000.0,82,"4,5x18m",4,3.0,1,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú, Hồ Chí Minh",Phường Tăng Nhơn Phú
18500000000.0,117,5x25m,6,4.0,1,"Đường Man Thiện, Phường Tăng Nhơn Phú, Hồ Chí Minh",Phường Tăng Nhơn Phú
8700000000.0,89,"4,5x25m",1,1.0,1,"Đường số 379, Phường Tăng Nhơn Phú, Hồ Chí Minh",Phường Tăng Nhơn Phú
16900000000.0,112,7x16m,4,5.0,0,"Đường số 1, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
7350000000.0,52,"4,3x12m",4,4.0,0,"Đường Đào Tông Nguyên, Xã Nhà Bè, Hồ Chí Minh",Xã Nhà Bè
1900000000.0,11,"2,6x4,1m",1,1.0,0,"Đường Đoàn Văn Bơ, Phường Xóm Chiếu, Hồ Chí Minh",Phường Xóm Chiếu
5900000000.0,24,3x8m,2,2.0,0,"Đường Đoàn Văn Bơ, Phường Xóm Chiếu, Hồ Chí Minh",Phường Xóm Chiếu
3080000000.0,25,"4,5x6m",2,2.0,1,"Đường Hoài Thanh, Phường Phú Định, Hồ Chí Minh",Phường Phú Định
2550000000.0,17,"2,5x7m",4,3.0,0,"Đường Tạ Quang Bửu, Phường Chánh Hưng, Hồ Chí Minh",Phường Chánh Hưng
5500000000.0,26,"3,79x7m",4,5.0,0,"Đường Sư Vạn Hạnh, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
6250000000.0,26,"3,05x8,45m",3,2.0,0,"Đường Trần Khắc Chân, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
8490000000.0,64,"3,2x20m",2,1.0,0,"Đường Trần Xuân Soạn, Phường Tân Hưng, Hồ Chí Minh",Phường Tân Hưng
5680000000.0,105,5x21m,3,2.0,0,"Đường Đào Tông Nguyên, Xã Nhà Bè, Hồ Chí Minh",Xã Nhà Bè
13200000000.0,63,"5x12,5m",5,6.0,0,"Đường Hoàng Quốc Việt, Phường Tân Mỹ, Hồ Chí Minh",Phường Tân Mỹ
10200000000.0,42,"3,8x11m",3,4.0,1,"Đường Calmette, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
13750000000.0,55,5x11m,4,5.0,1,"Đường Phan Xích Long, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
1500000000.0,21,3x7m,4,3.0,0,"Đường Lý Phục Man, Phường Tân Thuận, Hồ Chí Minh",Phường Tân Thuận
7100000000.0,73,"3,8x9,5m",2,2.0,0,"Đường Hòa Hưng, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
5000000000.0,30,"2,8x11m",4,4.0,0,"Đường Tô Hiến Thành, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
1650000000.0,70,6x11m,2,2.0,0,"Đường Quốc Lộ 1A, Phường Bình Hưng Hòa, Hồ Chí Minh",Phường Bình Hưng Hòa
15380000000.0,76,4x19m,4,3.0,1,"Đường Gò Dầu, Phường Tân Sơn Nhì, Hồ Chí Minh",Phường Tân Sơn Nhì
6500000000.0,77,"3,2x11m",2,2.0,0,"Đường Hòa Hưng, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
3300000000.0,26,"3,3x8m",4,2.0,0,"Đường Hòa Bình, Phường Tân Phú, Hồ Chí Minh",Phường Tân Phú
